section,label_set,cell_type,call,n_all,n_senders_all,n_nonsenders_all,prevalence_pct_all,n_scored,n_senders_scored,n_nonsenders_scored,prevalence_pct_scored,pass_band,pass_senders,pass_nonsenders,passes_A3
SPLN14,fine,Fibroblasts,tierApm_p95__interferon_response,23546,1178,22368,5.003,23546,1178,22368,5.003,True,True,True,True
SPLN14,fine,Follicular B cells,tierApm_p95__interferon_response,51591,2579,49012,4.999,51591,2579,49012,4.999,True,True,True,True
SPLN14,fine,Monocytes,tierApm_p95__interferon_response,6842,343,6499,5.013,6842,343,6499,5.013,True,True,True,True
SPLN14,fine,Plasma cells,tierApm_p95__interferon_response,15929,797,15132,5.003,15929,797,15132,5.003,True,True,True,True
SPLN14,fine,Red pulp macrophages,tierApm_p95__interferon_response,27310,1366,25944,5.002,27310,1366,25944,5.002,True,True,True,True
SPLN14,fine,Smooth muscle / capsule,tierApm_p95__interferon_response,10600,530,10070,5.0,10600,530,10070,5.0,True,True,True,True
SPLN14,fine,CD8 T cells,tierApm_p95__oxidative_stress,457,23,434,5.033,457,23,434,5.033,True,False,False,False
SPLN14,fine,Endothelial cells,tierApm_p95__oxidative_stress,50036,2501,47535,4.998,50036,2501,47535,4.998,True,True,True,True
SPLN14,fine,Fibroblastic reticular cells,tierApm_p95__oxidative_stress,7210,361,6849,5.007,7210,361,6849,5.007,True,True,True,True
SPLN14,fine,Fibroblasts,tierApm_p95__oxidative_stress,23546,1178,22368,5.003,23546,1178,22368,5.003,True,True,True,True
SPLN14,fine,Follicular B cells,tierApm_p95__oxidative_stress,51591,2580,49011,5.001,51591,2580,49011,5.001,True,True,True,True
SPLN14,fine,Monocytes,tierApm_p95__oxidative_stress,6842,343,6499,5.013,6842,343,6499,5.013,True,True,True,True
SPLN14,fine,Plasma cells,tierApm_p95__oxidative_stress,15929,797,15132,5.003,15929,797,15132,5.003,True,True,True,True
SPLN14,fine,Red pulp macrophages,tierApm_p95__oxidative_stress,27310,1366,25944,5.002,27310,1366,25944,5.002,True,True,True,True
SPLN14,fine,Smooth muscle / capsule,tierApm_p95__oxidative_stress,10600,530,10070,5.0,10600,530,10070,5.0,True,True,True,True
SPLN14,fine,CD8 T cells,tierApm_p95__secondary_senescence,457,23,434,5.033,457,23,434,5.033,True,False,False,False
SPLN14,fine,Endothelial cells,tierApm_p95__secondary_senescence,50036,2500,47536,4.996,50036,2500,47536,4.996,True,True,True,True
SPLN14,fine,Fibroblastic reticular cells,tierApm_p95__secondary_senescence,7210,361,6849,5.007,7210,361,6849,5.007,True,True,True,True
SPLN14,fine,Fibroblasts,tierApm_p95__secondary_senescence,23546,1178,22368,5.003,23546,1178,22368,5.003,True,True,True,True
SPLN14,fine,Follicular B cells,tierApm_p95__secondary_senescence,51591,2580,49011,5.001,51591,2580,49011,5.001,True,True,True,True
SPLN14,fine,Monocytes,tierApm_p95__secondary_senescence,6842,343,6499,5.013,6842,343,6499,5.013,True,True,True,True
SPLN14,fine,Plasma cells,tierApm_p95__secondary_senescence,15929,797,15132,5.003,15929,797,15132,5.003,True,True,True,True
SPLN14,fine,Red pulp macrophages,tierApm_p95__secondary_senescence,27310,1366,25944,5.002,27310,1366,25944,5.002,True,True,True,True
SPLN14,fine,Smooth muscle / capsule,tierApm_p95__secondary_senescence,10600,530,10070,5.0,10600,530,10070,5.0,True,True,True,True
SPLN14,fine,CD8 T cells,tierApm_p95__tnfa_nfkb_proximal,457,23,434,5.033,457,23,434,5.033,True,False,False,False
SPLN14,fine,Endothelial cells,tierApm_p95__tnfa_nfkb_proximal,50036,2502,47534,5.0,50036,2502,47534,5.0,True,True,True,True
SPLN14,fine,Fibroblastic reticular cells,tierApm_p95__tnfa_nfkb_proximal,7210,361,6849,5.007,7210,361,6849,5.007,True,True,True,True
SPLN14,fine,Fibroblasts,tierApm_p95__tnfa_nfkb_proximal,23546,1178,22368,5.003,23546,1178,22368,5.003,True,True,True,True
SPLN14,fine,Follicular B cells,tierApm_p95__tnfa_nfkb_proximal,51591,2580,49011,5.001,51591,2580,49011,5.001,True,True,True,True
SPLN14,fine,Monocytes,tierApm_p95__tnfa_nfkb_proximal,6842,343,6499,5.013,6842,343,6499,5.013,True,True,True,True
SPLN14,fine,Plasma cells,tierApm_p95__tnfa_nfkb_proximal,15929,797,15132,5.003,15929,797,15132,5.003,True,True,True,True
SPLN14,fine,Red pulp macrophages,tierApm_p95__tnfa_nfkb_proximal,27310,1366,25944,5.002,27310,1366,25944,5.002,True,True,True,True
SPLN14,fine,Smooth muscle / capsule,tierApm_p95__tnfa_nfkb_proximal,10600,530,10070,5.0,10600,530,10070,5.0,True,True,True,True
SPLN14,merged,B cells,tierA_p90,51591,5159,46432,10.0,51591,5159,46432,10.0,True,True,True,True
SPLN14,merged,Endothelial,tierA_p90,50036,5004,45032,10.001,50036,5004,45032,10.001,True,True,True,True
SPLN14,merged,Mono/Mac/DC,tierA_p90,34152,3416,30736,10.002,34152,3416,30736,10.002,True,True,True,True
SPLN14,merged,Plasma cells,tierA_p90,15929,1593,14336,10.001,15929,1593,14336,10.001,True,True,True,True
SPLN14,merged,Stromal,tierA_p90,41356,4136,37220,10.001,41356,4136,37220,10.001,True,True,True,True
SPLN14,merged,T/NK cells,tierA_p90,39158,46,39112,0.117,39158,46,39112,0.117,False,False,True,False
SPLN14,merged,B cells,tierA_merged_p90,51591,5159,46432,10.0,51591,5159,46432,10.0,True,True,True,True
SPLN14,merged,Endothelial,tierA_merged_p90,50036,5004,45032,10.001,50036,5004,45032,10.001,True,True,True,True
SPLN14,merged,Mono/Mac/DC,tierA_merged_p90,34152,3416,30736,10.002,34152,3416,30736,10.002,True,True,True,True
SPLN14,merged,Plasma cells,tierA_merged_p90,15929,1593,14336,10.001,15929,1593,14336,10.001,True,True,True,True
SPLN14,merged,Stromal,tierA_merged_p90,41356,4136,37220,10.001,41356,4136,37220,10.001,True,True,True,True
SPLN14,merged,T/NK cells,tierA_merged_p90,39158,3915,35243,9.998,39158,3915,35243,9.998,True,True,True,True
SPLN14,merged,B cells,senepy_p90,51591,5153,46438,9.988,51591,5153,46438,9.988,True,True,True,True
SPLN14,merged,Endothelial,senepy_p90,50036,5004,45032,10.001,50036,5004,45032,10.001,True,True,True,True
SPLN14,merged,Mono/Mac/DC,senepy_p90,34152,3416,30736,10.002,34152,3416,30736,10.002,True,True,True,True
SPLN14,merged,Plasma cells,senepy_p90,15929,1589,14340,9.976,15929,1589,14340,9.976,True,True,True,True
SPLN14,merged,Stromal,senepy_p90,41356,4136,37220,10.001,41356,4136,37220,10.001,True,True,True,True
SPLN14,merged,T/NK cells,senepy_p90,39158,46,39112,0.117,457,46,411,10.066,True,False,False,False
SPLN14,merged,B cells,tierA_p95,51591,2580,49011,5.001,51591,2580,49011,5.001,True,True,True,True
SPLN14,merged,Endothelial,tierA_p95,50036,2502,47534,5.0,50036,2502,47534,5.0,True,True,True,True
SPLN14,merged,Mono/Mac/DC,tierA_p95,34152,1709,32443,5.004,34152,1709,32443,5.004,True,True,True,True
SPLN14,merged,Plasma cells,tierA_p95,15929,797,15132,5.003,15929,797,15132,5.003,True,True,True,True
SPLN14,merged,Stromal,tierA_p95,41356,2069,39287,5.003,41356,2069,39287,5.003,True,True,True,True
SPLN14,merged,T/NK cells,tierA_p95,39158,23,39135,0.059,39158,23,39135,0.059,False,False,True,False
SPLN14,merged,B cells,tierA_merged_p95,51591,2580,49011,5.001,51591,2580,49011,5.001,True,True,True,True
SPLN14,merged,Endothelial,tierA_merged_p95,50036,2502,47534,5.0,50036,2502,47534,5.0,True,True,True,True
SPLN14,merged,Mono/Mac/DC,tierA_merged_p95,34152,1707,32445,4.998,34152,1707,32445,4.998,True,True,True,True
SPLN14,merged,Plasma cells,tierA_merged_p95,15929,797,15132,5.003,15929,797,15132,5.003,True,True,True,True
SPLN14,merged,Stromal,tierA_merged_p95,41356,2068,39288,5.0,41356,2068,39288,5.0,True,True,True,True
SPLN14,merged,T/NK cells,tierA_merged_p95,39158,1958,37200,5.0,39158,1958,37200,5.0,True,True,True,True
SPLN14,merged,B cells,senepy_p95,51591,2578,49013,4.997,51591,2578,49013,4.997,True,True,True,True
SPLN14,merged,Endothelial,senepy_p95,50036,2502,47534,5.0,50036,2502,47534,5.0,True,True,True,True
SPLN14,merged,Mono/Mac/DC,senepy_p95,34152,1709,32443,5.004,34152,1709,32443,5.004,True,True,True,True
SPLN14,merged,Plasma cells,senepy_p95,15929,797,15132,5.003,15929,797,15132,5.003,True,True,True,True
SPLN14,merged,Stromal,senepy_p95,41356,2069,39287,5.003,41356,2069,39287,5.003,True,True,True,True
SPLN14,merged,T/NK cells,senepy_p95,39158,23,39135,0.059,457,23,434,5.033,True,False,False,False
SPLN14,merged,B cells,tierA_p99,51591,516,51075,1.0,51591,516,51075,1.0,True,True,True,True
SPLN14,merged,Endothelial,tierA_p99,50036,501,49535,1.001,50036,501,49535,1.001,True,True,True,True
SPLN14,merged,Mono/Mac/DC,tierA_p99,34152,343,33809,1.004,34152,343,33809,1.004,True,True,True,True
SPLN14,merged,Plasma cells,tierA_p99,15929,160,15769,1.004,15929,160,15769,1.004,True,False,True,False
SPLN14,merged,Stromal,tierA_p99,41356,415,40941,1.003,41356,415,40941,1.003,True,True,True,True
SPLN14,merged,T/NK cells,tierA_p99,39158,5,39153,0.013,39158,5,39153,0.013,False,False,True,False
SPLN14,merged,B cells,tierA_merged_p99,51591,516,51075,1.0,51591,516,51075,1.0,True,True,True,True
SPLN14,merged,Endothelial,tierA_merged_p99,50036,501,49535,1.001,50036,501,49535,1.001,True,True,True,True
SPLN14,merged,Mono/Mac/DC,tierA_merged_p99,34152,342,33810,1.001,34152,342,33810,1.001,True,True,True,True
SPLN14,merged,Plasma cells,tierA_merged_p99,15929,160,15769,1.004,15929,160,15769,1.004,True,False,True,False
SPLN14,merged,Stromal,tierA_merged_p99,41356,414,40942,1.001,41356,414,40942,1.001,True,True,True,True
SPLN14,merged,T/NK cells,tierA_merged_p99,39158,391,38767,0.999,39158,391,38767,0.999,False,True,True,False
SPLN14,merged,B cells,senepy_p99,51591,513,51078,0.994,51591,513,51078,0.994,False,True,True,False
SPLN14,merged,Endothelial,senepy_p99,50036,501,49535,1.001,50036,501,49535,1.001,True,True,True,True
SPLN14,merged,Mono/Mac/DC,senepy_p99,34152,343,33809,1.004,34152,343,33809,1.004,True,True,True,True
SPLN14,merged,Plasma cells,senepy_p99,15929,160,15769,1.004,15929,160,15769,1.004,True,False,True,False
SPLN14,merged,Stromal,senepy_p99,41356,415,40941,1.003,41356,415,40941,1.003,True,True,True,True
SPLN14,merged,T/NK cells,senepy_p99,39158,5,39153,0.013,457,5,452,1.094,True,False,False,False
SPLN14,merged,B cells,cdkn1a_pos,51591,376,51215,0.729,51591,376,51215,0.729,False,True,True,False
SPLN14,merged,Endothelial,cdkn1a_pos,50036,930,49106,1.859,50036,930,49106,1.859,True,True,True,True
SPLN14,merged,Mono/Mac/DC,cdkn1a_pos,34152,368,33784,1.078,34152,368,33784,1.078,True,True,True,True
SPLN14,merged,Plasma cells,cdkn1a_pos,15929,382,15547,2.398,15929,382,15547,2.398,True,True,True,True
SPLN14,merged,Stromal,cdkn1a_pos,41356,866,40490,2.094,41356,866,40490,2.094,True,True,True,True
SPLN14,merged,T/NK cells,cdkn1a_pos,39158,221,38937,0.564,39158,221,38937,0.564,False,True,True,False
SPLN14,merged,B cells,tierApm_p95__downstream_arrest,51591,2580,49011,5.001,51591,2580,49011,5.001,True,True,True,True
SPLN14,merged,Endothelial,tierApm_p95__downstream_arrest,50036,2502,47534,5.0,50036,2502,47534,5.0,True,True,True,True
SPLN14,merged,Mono/Mac/DC,tierApm_p95__downstream_arrest,34152,1708,32444,5.001,34152,1708,32444,5.001,True,True,True,True
SPLN14,merged,Plasma cells,tierApm_p95__downstream_arrest,15929,797,15132,5.003,15929,797,15132,5.003,True,True,True,True
SPLN14,merged,Stromal,tierApm_p95__downstream_arrest,41356,2069,39287,5.003,41356,2069,39287,5.003,True,True,True,True
SPLN14,merged,T/NK cells,tierApm_p95__downstream_arrest,39158,23,39135,0.059,39158,23,39135,0.059,False,False,True,False
SPLN14,merged,B cells,tierApm_p95__emt_ecm,51591,2580,49011,5.001,51591,2580,49011,5.001,True,True,True,True
SPLN14,merged,Endothelial,tierApm_p95__emt_ecm,50036,2502,47534,5.0,50036,2502,47534,5.0,True,True,True,True
SPLN14,merged,Mono/Mac/DC,tierApm_p95__emt_ecm,34152,1709,32443,5.004,34152,1709,32443,5.004,True,True,True,True
SPLN14,merged,Plasma cells,tierApm_p95__emt_ecm,15929,797,15132,5.003,15929,797,15132,5.003,True,True,True,True
SPLN14,merged,Stromal,tierApm_p95__emt_ecm,41356,2069,39287,5.003,41356,2069,39287,5.003,True,True,True,True
SPLN14,merged,T/NK cells,tierApm_p95__emt_ecm,39158,23,39135,0.059,39158,23,39135,0.059,False,False,True,False
SPLN14,merged,B cells,tierApm_p95__il6_jak_stat3,51591,2580,49011,5.001,51591,2580,49011,5.001,True,True,True,True
SPLN14,merged,Endothelial,tierApm_p95__il6_jak_stat3,50036,2500,47536,4.996,50036,2500,47536,4.996,True,True,True,True
SPLN14,merged,Mono/Mac/DC,tierApm_p95__il6_jak_stat3,34152,1709,32443,5.004,34152,1709,32443,5.004,True,True,True,True
SPLN14,merged,Plasma cells,tierApm_p95__il6_jak_stat3,15929,797,15132,5.003,15929,797,15132,5.003,True,True,True,True
SPLN14,merged,Stromal,tierApm_p95__il6_jak_stat3,41356,2069,39287,5.003,41356,2069,39287,5.003,True,True,True,True
SPLN14,merged,T/NK cells,tierApm_p95__il6_jak_stat3,39158,23,39135,0.059,39158,23,39135,0.059,False,False,True,False
SPLN14,merged,B cells,tierApm_p95__interferon_response,51591,2579,49012,4.999,51591,2579,49012,4.999,True,True,True,True
SPLN14,merged,Endothelial,tierApm_p95__interferon_response,50036,2502,47534,5.0,50036,2502,47534,5.0,True,True,True,True
SPLN14,merged,Mono/Mac/DC,tierApm_p95__interferon_response,34152,1709,32443,5.004,34152,1709,32443,5.004,True,True,True,True
SPLN14,merged,Plasma cells,tierApm_p95__interferon_response,15929,797,15132,5.003,15929,797,15132,5.003,True,True,True,True
SPLN14,merged,Stromal,tierApm_p95__interferon_response,41356,2069,39287,5.003,41356,2069,39287,5.003,True,True,True,True
SPLN14,merged,T/NK cells,tierApm_p95__interferon_response,39158,23,39135,0.059,39158,23,39135,0.059,False,False,True,False
SPLN14,merged,B cells,tierApm_p95__oxidative_stress,51591,2580,49011,5.001,51591,2580,49011,5.001,True,True,True,True
SPLN14,merged,Endothelial,tierApm_p95__oxidative_stress,50036,2501,47535,4.998,50036,2501,47535,4.998,True,True,True,True
SPLN14,merged,Mono/Mac/DC,tierApm_p95__oxidative_stress,34152,1709,32443,5.004,34152,1709,32443,5.004,True,True,True,True
SPLN14,merged,Plasma cells,tierApm_p95__oxidative_stress,15929,797,15132,5.003,15929,797,15132,5.003,True,True,True,True
SPLN14,merged,Stromal,tierApm_p95__oxidative_stress,41356,2069,39287,5.003,41356,2069,39287,5.003,True,True,True,True
SPLN14,merged,T/NK cells,tierApm_p95__oxidative_stress,39158,23,39135,0.059,39158,23,39135,0.059,False,False,True,False
SPLN14,merged,B cells,tierApm_p95__secondary_senescence,51591,2580,49011,5.001,51591,2580,49011,5.001,True,True,True,True
SPLN14,merged,Endothelial,tierApm_p95__secondary_senescence,50036,2500,47536,4.996,50036,2500,47536,4.996,True,True,True,True
SPLN14,merged,Mono/Mac/DC,tierApm_p95__secondary_senescence,34152,1709,32443,5.004,34152,1709,32443,5.004,True,True,True,True
SPLN14,merged,Plasma cells,tierApm_p95__secondary_senescence,15929,797,15132,5.003,15929,797,15132,5.003,True,True,True,True
SPLN14,merged,Stromal,tierApm_p95__secondary_senescence,41356,2069,39287,5.003,41356,2069,39287,5.003,True,True,True,True
SPLN14,merged,T/NK cells,tierApm_p95__secondary_senescence,39158,23,39135,0.059,39158,23,39135,0.059,False,False,True,False
SPLN14,merged,B cells,tierApm_p95__tnfa_nfkb_proximal,51591,2580,49011,5.001,51591,2580,49011,5.001,True,True,True,True
SPLN14,merged,Endothelial,tierApm_p95__tnfa_nfkb_proximal,50036,2502,47534,5.0,50036,2502,47534,5.0,True,True,True,True
SPLN14,merged,Mono/Mac/DC,tierApm_p95__tnfa_nfkb_proximal,34152,1709,32443,5.004,34152,1709,32443,5.004,True,True,True,True
SPLN14,merged,Plasma cells,tierApm_p95__tnfa_nfkb_proximal,15929,797,15132,5.003,15929,797,15132,5.003,True,True,True,True
SPLN14,merged,Stromal,tierApm_p95__tnfa_nfkb_proximal,41356,2069,39287,5.003,41356,2069,39287,5.003,True,True,True,True
SPLN14,merged,T/NK cells,tierApm_p95__tnfa_nfkb_proximal,39158,23,39135,0.059,39158,23,39135,0.059,False,False,True,False
SPLN21,fine,Endothelial cells,tierA_p90,31609,3161,28448,10.0,31609,3161,28448,10.0,True,True,True,True
SPLN21,fine,Erythroid cells,tierA_p90,584,59,525,10.103,584,59,525,10.103,True,False,False,False
SPLN21,fine,Fibroblasts,tierA_p90,18932,1894,17038,10.004,18932,1894,17038,10.004,True,True,True,True
SPLN21,fine,Follicular B cells,tierA_p90,28543,2855,25688,10.002,28543,2855,25688,10.002,True,True,True,True
SPLN21,fine,Monocytes,tierA_p90,10418,1042,9376,10.002,10418,1042,9376,10.002,True,True,True,True
SPLN21,fine,NK cells,tierA_p90,6426,643,5783,10.006,6426,643,5783,10.006,True,True,True,True
SPLN21,fine,Neutrophils,tierA_p90,19875,1988,17887,10.003,19875,1988,17887,10.003,True,True,True,True
SPLN21,fine,Plasma cells,tierA_p90,6440,644,5796,10.0,6440,644,5796,10.0,True,True,True,True
SPLN21,fine,Red pulp macrophages,tierA_p90,19217,1921,17296,9.996,19217,1921,17296,9.996,True,True,True,True
SPLN21,fine,Smooth muscle / capsule,tierA_p90,6315,632,5683,10.008,6315,632,5683,10.008,True,True,True,True
SPLN21,fine,cDC2,tierA_p90,2157,216,1941,10.014,2157,216,1941,10.014,True,True,False,False
SPLN21,fine,Endothelial cells,tierA_merged_p90,31609,3161,28448,10.0,31609,3161,28448,10.0,True,True,True,True
SPLN21,fine,Erythroid cells,tierA_merged_p90,584,59,525,10.103,584,59,525,10.103,True,False,False,False
SPLN21,fine,Fibroblasts,tierA_merged_p90,18932,1867,17065,9.862,18932,1867,17065,9.862,True,True,True,True
SPLN21,fine,Follicular B cells,tierA_merged_p90,28543,2855,25688,10.002,28543,2855,25688,10.002,True,True,True,True
SPLN21,fine,Monocytes,tierA_merged_p90,10418,1138,9280,10.923,10418,1138,9280,10.923,True,True,True,True
SPLN21,fine,NK cells,tierA_merged_p90,6426,539,5887,8.388,6426,539,5887,8.388,True,True,True,True
SPLN21,fine,Neutrophils,tierA_merged_p90,19875,1988,17887,10.003,19875,1988,17887,10.003,True,True,True,True
SPLN21,fine,Plasma cells,tierA_merged_p90,6440,644,5796,10.0,6440,644,5796,10.0,True,True,True,True
SPLN21,fine,Red pulp macrophages,tierA_merged_p90,19217,1867,17350,9.715,19217,1867,17350,9.715,True,True,True,True
SPLN21,fine,Smooth muscle / capsule,tierA_merged_p90,6315,658,5657,10.42,6315,658,5657,10.42,True,True,True,True
SPLN21,fine,cDC2,tierA_merged_p90,2157,175,1982,8.113,2157,175,1982,8.113,True,False,False,False
SPLN21,fine,Endothelial cells,senepy_p90,31609,3161,28448,10.0,31609,3161,28448,10.0,True,True,True,True
SPLN21,fine,Erythroid cells,senepy_p90,584,0,584,0.0,0,0,0,,False,False,False,False
SPLN21,fine,Fibroblasts,senepy_p90,18932,1894,17038,10.004,18932,1894,17038,10.004,True,True,True,True
SPLN21,fine,Follicular B cells,senepy_p90,28543,2851,25692,9.988,28543,2851,25692,9.988,True,True,True,True
SPLN21,fine,Monocytes,senepy_p90,10418,1042,9376,10.002,10418,1042,9376,10.002,True,True,True,True
SPLN21,fine,NK cells,senepy_p90,6426,643,5783,10.006,6426,643,5783,10.006,True,True,True,True
SPLN21,fine,Neutrophils,senepy_p90,19875,1988,17887,10.003,19875,1988,17887,10.003,True,True,True,True
SPLN21,fine,Plasma cells,senepy_p90,6440,644,5796,10.0,6440,644,5796,10.0,True,True,True,True
SPLN21,fine,Red pulp macrophages,senepy_p90,19217,1922,17295,10.002,19217,1922,17295,10.002,True,True,True,True
SPLN21,fine,Smooth muscle / capsule,senepy_p90,6315,632,5683,10.008,6315,632,5683,10.008,True,True,True,True
SPLN21,fine,cDC2,senepy_p90,2157,0,2157,0.0,0,0,0,,False,False,False,False
SPLN21,fine,Endothelial cells,tierA_p95,31609,1581,30028,5.002,31609,1581,30028,5.002,True,True,True,True
SPLN21,fine,Erythroid cells,tierA_p95,584,30,554,5.137,584,30,554,5.137,True,False,False,False
SPLN21,fine,Fibroblasts,tierA_p95,18932,946,17986,4.997,18932,946,17986,4.997,True,True,True,True
SPLN21,fine,Follicular B cells,tierA_p95,28543,1428,27115,5.003,28543,1428,27115,5.003,True,True,True,True
SPLN21,fine,Monocytes,tierA_p95,10418,521,9897,5.001,10418,521,9897,5.001,True,True,True,True
SPLN21,fine,NK cells,tierA_p95,6426,322,6104,5.011,6426,322,6104,5.011,True,True,True,True
SPLN21,fine,Neutrophils,tierA_p95,19875,994,18881,5.001,19875,994,18881,5.001,True,True,True,True
SPLN21,fine,Plasma cells,tierA_p95,6440,322,6118,5.0,6440,322,6118,5.0,True,True,True,True
SPLN21,fine,Red pulp macrophages,tierA_p95,19217,961,18256,5.001,19217,961,18256,5.001,True,True,True,True
SPLN21,fine,Smooth muscle / capsule,tierA_p95,6315,316,5999,5.004,6315,316,5999,5.004,True,True,True,True
SPLN21,fine,cDC2,tierA_p95,2157,108,2049,5.007,2157,108,2049,5.007,True,False,False,False
SPLN21,fine,Endothelial cells,tierA_merged_p95,31609,1581,30028,5.002,31609,1581,30028,5.002,True,True,True,True
SPLN21,fine,Erythroid cells,tierA_merged_p95,584,30,554,5.137,584,30,554,5.137,True,False,False,False
SPLN21,fine,Fibroblasts,tierA_merged_p95,18932,923,18009,4.875,18932,923,18009,4.875,True,True,True,True
SPLN21,fine,Follicular B cells,tierA_merged_p95,28543,1428,27115,5.003,28543,1428,27115,5.003,True,True,True,True
SPLN21,fine,Monocytes,tierA_merged_p95,10418,568,9850,5.452,10418,568,9850,5.452,True,True,True,True
SPLN21,fine,NK cells,tierA_merged_p95,6426,248,6178,3.859,6426,248,6178,3.859,True,True,True,True
SPLN21,fine,Neutrophils,tierA_merged_p95,19875,994,18881,5.001,19875,994,18881,5.001,True,True,True,True
SPLN21,fine,Plasma cells,tierA_merged_p95,6440,322,6118,5.0,6440,322,6118,5.0,True,True,True,True
SPLN21,fine,Red pulp macrophages,tierA_merged_p95,19217,945,18272,4.918,19217,945,18272,4.918,True,True,True,True
SPLN21,fine,Smooth muscle / capsule,tierA_merged_p95,6315,340,5975,5.384,6315,340,5975,5.384,True,True,True,True
SPLN21,fine,cDC2,tierA_merged_p95,2157,77,2080,3.57,2157,77,2080,3.57,True,False,False,False
SPLN21,fine,Endothelial cells,senepy_p95,31609,1581,30028,5.002,31609,1581,30028,5.002,True,True,True,True
SPLN21,fine,Erythroid cells,senepy_p95,584,0,584,0.0,0,0,0,,False,False,False,False
SPLN21,fine,Fibroblasts,senepy_p95,18932,947,17985,5.002,18932,947,17985,5.002,True,True,True,True
SPLN21,fine,Follicular B cells,senepy_p95,28543,1427,27116,4.999,28543,1427,27116,4.999,True,True,True,True
SPLN21,fine,Monocytes,senepy_p95,10418,521,9897,5.001,10418,521,9897,5.001,True,True,True,True
SPLN21,fine,NK cells,senepy_p95,6426,322,6104,5.011,6426,322,6104,5.011,True,True,True,True
SPLN21,fine,Neutrophils,senepy_p95,19875,994,18881,5.001,19875,994,18881,5.001,True,True,True,True
SPLN21,fine,Plasma cells,senepy_p95,6440,320,6120,4.969,6440,320,6120,4.969,True,True,True,True
SPLN21,fine,Red pulp macrophages,senepy_p95,19217,961,18256,5.001,19217,961,18256,5.001,True,True,True,True
SPLN21,fine,Smooth muscle / capsule,senepy_p95,6315,316,5999,5.004,6315,316,5999,5.004,True,True,True,True
SPLN21,fine,cDC2,senepy_p95,2157,0,2157,0.0,0,0,0,,False,False,False,False
SPLN21,fine,Endothelial cells,tierA_p99,31609,317,31292,1.003,31609,317,31292,1.003,True,True,True,True
SPLN21,fine,Erythroid cells,tierA_p99,584,6,578,1.027,584,6,578,1.027,True,False,False,False
SPLN21,fine,Fibroblasts,tierA_p99,18932,190,18742,1.004,18932,190,18742,1.004,True,False,True,False
SPLN21,fine,Follicular B cells,tierA_p99,28543,286,28257,1.002,28543,286,28257,1.002,True,True,True,True
SPLN21,fine,Monocytes,tierA_p99,10418,105,10313,1.008,10418,105,10313,1.008,True,False,True,False
SPLN21,fine,NK cells,tierA_p99,6426,65,6361,1.012,6426,65,6361,1.012,True,False,True,False
SPLN21,fine,Neutrophils,tierA_p99,19875,197,19678,0.991,19875,197,19678,0.991,False,False,True,False
SPLN21,fine,Plasma cells,tierA_p99,6440,65,6375,1.009,6440,65,6375,1.009,True,False,True,False
SPLN21,fine,Red pulp macrophages,tierA_p99,19217,193,19024,1.004,19217,193,19024,1.004,True,False,True,False
SPLN21,fine,Smooth muscle / capsule,tierA_p99,6315,64,6251,1.013,6315,64,6251,1.013,True,False,True,False
SPLN21,fine,cDC2,tierA_p99,2157,22,2135,1.02,2157,22,2135,1.02,True,False,False,False
SPLN21,fine,Endothelial cells,tierA_merged_p99,31609,317,31292,1.003,31609,317,31292,1.003,True,True,True,True
SPLN21,fine,Erythroid cells,tierA_merged_p99,584,6,578,1.027,584,6,578,1.027,True,False,False,False
SPLN21,fine,Fibroblasts,tierA_merged_p99,18932,188,18744,0.993,18932,188,18744,0.993,False,False,True,False
SPLN21,fine,Follicular B cells,tierA_merged_p99,28543,286,28257,1.002,28543,286,28257,1.002,True,True,True,True
SPLN21,fine,Monocytes,tierA_merged_p99,10418,127,10291,1.219,10418,127,10291,1.219,True,False,True,False
SPLN21,fine,NK cells,tierA_merged_p99,6426,38,6388,0.591,6426,38,6388,0.591,False,False,True,False
SPLN21,fine,Neutrophils,tierA_merged_p99,19875,197,19678,0.991,19875,197,19678,0.991,False,False,True,False
SPLN21,fine,Plasma cells,tierA_merged_p99,6440,65,6375,1.009,6440,65,6375,1.009,True,False,True,False
SPLN21,fine,Red pulp macrophages,tierA_merged_p99,19217,178,19039,0.926,19217,178,19039,0.926,False,False,True,False
SPLN21,fine,Smooth muscle / capsule,tierA_merged_p99,6315,65,6250,1.029,6315,65,6250,1.029,True,False,True,False
SPLN21,fine,cDC2,tierA_merged_p99,2157,13,2144,0.603,2157,13,2144,0.603,False,False,False,False
SPLN21,fine,Endothelial cells,senepy_p99,31609,317,31292,1.003,31609,317,31292,1.003,True,True,True,True
SPLN21,fine,Erythroid cells,senepy_p99,584,0,584,0.0,0,0,0,,False,False,False,False
SPLN21,fine,Fibroblasts,senepy_p99,18932,190,18742,1.004,18932,190,18742,1.004,True,False,True,False
SPLN21,fine,Follicular B cells,senepy_p99,28543,286,28257,1.002,28543,286,28257,1.002,True,True,True,True
SPLN21,fine,Monocytes,senepy_p99,10418,105,10313,1.008,10418,105,10313,1.008,True,False,True,False
SPLN21,fine,NK cells,senepy_p99,6426,65,6361,1.012,6426,65,6361,1.012,True,False,True,False
SPLN21,fine,Neutrophils,senepy_p99,19875,199,19676,1.001,19875,199,19676,1.001,True,False,True,False
SPLN21,fine,Plasma cells,senepy_p99,6440,65,6375,1.009,6440,65,6375,1.009,True,False,True,False
SPLN21,fine,Red pulp macrophages,senepy_p99,19217,193,19024,1.004,19217,193,19024,1.004,True,False,True,False
